seed,strategy,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation
3,ALLD,Always Defect,3000310000208,1.1,1.1625,0.05,0.0375,0.0
3,ALLD,Always Defect,3000310000210,1.175,1.05,0.025,0.05,0.0
3,ALLD,Always Defect,3000310000212,1.275,1.2125,0.075,0.0875,0.0
3,ALLD,Always Defect,3000310000214,1.2375,1.1125,0.05,0.075,0.0125
3,ALLD,Always Defect,3000310000216,1.125,1.0625,0.025,0.0375,0.0
3,ALLD,Always Defect,3000310000218,1.2,1.1375,0.05,0.0625,0.0
3,ALLD,Always Defect,3000310000220,1.1,0.975,0.0,0.025,0.0
3,ALLD,Always Defect,3000310000222,1.075,1.2,0.0625,0.0375,0.0125
3,ALLD,Always Defect,3000310000224,1.15,1.15,0.05,0.05,0.0
3,ALLD,Always Defect,3000310000226,1.1,1.1625,0.05,0.0375,0.0
3,ALLD,Always Defect,3000310000228,1.2125,1.0875,0.0375,0.0625,0.0
3,ALLD,Always Defect,3000310000230,1.0125,1.1375,0.0375,0.0125,0.0
3,ALLD,Always Defect,3000310000232,1.175,1.05,0.025,0.05,0.0
3,ALLD,Always Defect,3000310000234,1.0375,1.225,0.0625,0.025,0.0
3,ALLD,Always Defect,3000310000236,1.375,1.0,0.025,0.1,0.0
3,ALLD,Always Defect,3000310000238,1.025,1.0875,0.025,0.0125,0.0
3,ALLD,Grudger,3000310000400,1.0375,1.1625,0.05,0.025,0.0125
3,ALLD,Grudger,3000310000402,1.1875,1.125,0.05,0.0625,0.0125
3,ALLD,Grudger,3000310000404,1.1375,1.0125,0.0125,0.0375,0.0
3,ALLD,Grudger,3000310000406,1.0125,1.325,0.0875,0.025,0.0
3,ALLD,Grudger,3000310000408,1.225,1.0375,0.025,0.0625,0.0
3,ALLD,Grudger,3000310000410,1.1,1.1625,0.05,0.0375,0.0
3,ALLD,Grudger,3000310000412,1.1375,1.2,0.0625,0.05,0.0
3,ALLD,Grudger,3000310000414,1.2,1.1375,0.05,0.0625,0.0
3,ALLD,Grudger,3000310000416,1.1,1.1625,0.05,0.0375,0.0
3,ALLD,Grudger,3000310000418,1.175,1.05,0.025,0.05,0.0
3,ALLD,Grudger,3000310000420,1.15,1.15,0.05,0.05,0.0
3,ALLD,Grudger,3000310000422,1.2875,0.975,0.0125,0.075,0.0
3,ALLD,Grudger,3000310000424,1.2375,0.9875,0.0125,0.0625,0.0
3,ALLD,Grudger,3000310000426,1.075,1.075,0.025,0.025,0.0
3,ALLD,Grudger,3000310000428,1.1375,1.325,0.1,0.0625,0.0125
3,ALLD,Grudger,3000310000430,1.1375,1.2,0.0625,0.05,0.0
3,ALLD,Grudger,3000310000432,1.2,1.325,0.1,0.075,0.0
3,ALLD,Grudger,3000310000434,1.125,1.1875,0.0625,0.05,0.0125
3,ALLD,Grudger,3000310000436,1.275,1.025,0.025,0.075,0.0
3,ALLD,Grudger,3000310000438,1.15,1.275,0.0875,0.0625,0.0125
3,ALLD,Joss (0.9),3000310000600,1.4875,1.175,0.0875,0.15,0.025
3,ALLD,Joss (0.9),3000310000602,1.2125,1.0875,0.0375,0.0625,0.0
3,ALLD,Joss (0.9),3000310000604,1.3,1.1125,0.05,0.0875,0.0
3,ALLD,Joss (0.9),3000310000606,1.175,1.05,0.025,0.05,0.0
3,ALLD,Joss (0.9),3000310000608,1.275,1.025,0.025,0.075,0.0
3,ALLD,Joss (0.9),3000310000610,1.275,1.025,0.025,0.075,0.0
3,ALLD,Joss (0.9),3000310000612,1.2625,1.0125,0.025,0.075,0.0125
3,ALLD,Joss (0.9),3000310000614,1.625,0.9375,0.025,0.1625,0.0
3,ALLD,Joss (0.9),3000310000616,1.1125,1.1125,0.0375,0.0375,0.0
3,ALLD,Joss (0.9),3000310000618,1.1875,1.0,0.0125,0.05,0.0
3,ALLD,Joss (0.9),3000310000620,1.3125,1.0625,0.0375,0.0875,0.0
3,ALLD,Joss (0.9),3000310000622,1.3375,1.275,0.1,0.1125,0.0125
3,ALLD,Joss (0.9),3000310000624,1.2875,1.1625,0.0625,0.0875,0.0
3,ALLD,Joss (0.9),3000310000626,1.6625,1.1625,0.1,0.2,0.0375
3,ALLD,Joss (0.9),3000310000628,1.4,1.275,0.1,0.125,0.0
3,ALLD,Joss (0.9),3000310000630,1.2375,0.9875,0.0125,0.0625,0.0
3,ALLD,Joss (0.9),3000310000632,1.275,1.025,0.025,0.075,0.0
3,ALLD,Joss (0.9),3000310000634,1.275,1.025,0.025,0.075,0.0
3,ALLD,Joss (0.9),3000310000636,1.35,1.1625,0.075,0.1125,0.025
3,ALLD,Joss (0.9),3000310000638,1.175,1.05,0.025,0.05,0.0
3,ALLD,Random (0.5),3000310000800,2.925,0.55,0.0125,0.4875,0.0125
3,ALLD,Random (0.5),3000310000802,3.0375,0.6625,0.05,0.525,0.0125
3,ALLD,Random (0.5),3000310000804,3.0,0.6875,0.0625,0.525,0.0375
3,ALLD,Random (0.5),3000310000806,2.825,0.7625,0.075,0.4875,0.05
3,ALLD,Random (0.5),3000310000808,3.075,0.7,0.075,0.55,0.05
3,ALLD,Random (0.5),3000310000810,3.1375,0.6375,0.0625,0.5625,0.05
3,ALLD,Random (0.5),3000310000812,2.925,0.8625,0.1125,0.525,0.0625
3,ALLD,Random (0.5),3000310000814,3.1625,0.6,0.0375,0.55,0.0
3,ALLD,Random (0.5),3000310000816,2.6125,0.7375,0.05,0.425,0.0375
3,ALLD,Random (0.5),3000310000818,3.1625,0.6625,0.0625,0.5625,0.025
3,ALLD,Random (0.5),3000310000820,3.1,0.725,0.075,0.55,0.025
3,ALLD,Random (0.5),3000310000822,3.15,0.5875,0.0375,0.55,0.0125
3,ALLD,Random (0.5),3000310000824,3.225,0.475,0.0125,0.5625,0.0125
3,ALLD,Random (0.5),3000310000826,2.7625,0.7625,0.075,0.475,0.0625
3,ALLD,Random (0.5),3000310000828,2.875,0.625,0.0375,0.4875,0.0375
3,ALLD,Random (0.5),3000310000830,2.6625,0.9125,0.1,0.45,0.0375
3,ALLD,Random (0.5),3000310000832,2.8,0.7375,0.05,0.4625,0.0
3,ALLD,Random (0.5),3000310000834,2.8375,0.8375,0.0875,0.4875,0.025
3,ALLD,Random (0.5),3000310000836,2.8125,0.6875,0.05,0.475,0.0375
3,ALLD,Random (0.5),3000310000838,2.975,0.6,0.0375,0.5125,0.0375
3,ALLD,Tester,3000310001000,1.175,1.175,0.0625,0.0625,0.0125
3,ALLD,Tester,3000310001002,1.1625,1.1,0.0375,0.05,0.0
3,ALLD,Tester,3000310001004,1.225,1.225,0.075,0.075,0.0
3,ALLD,Tester,3000310001006,1.275,1.025,0.025,0.075,0.0
3,ALLD,Tester,3000310001008,1.55,1.05,0.05,0.15,0.0
3,ALLD,Tester,3000310001010,1.4625,1.025,0.0375,0.125,0.0
3,ALLD,Tester,3000310001012,1.225,1.0375,0.025,0.0625,0.0
3,ALLD,Tester,3000310001014,1.3875,0.95,0.0125,0.1,0.0
3,ALLD,Tester,3000310001016,1.2125,1.0875,0.0375,0.0625,0.0
3,ALLD,Tester,3000310001018,1.4,1.0875,0.05,0.1125,0.0
3,ALLD,Tester,3000310001020,1.55,1.05,0.05,0.15,0.0
3,ALLD,Tester,3000310001022,1.425,0.9875,0.025,0.1125,0.0
3,ALLD,Tester,3000310001024,1.25,1.125,0.05,0.075,0.0
3,ALLD,Tester,3000310001026,1.425,0.9875,0.025,0.1125,0.0
3,ALLD,Tester,3000310001028,1.4,1.0875,0.05,0.1125,0.0
3,ALLD,Tester,3000310001030,1.225,0.975,0.0125,0.0625,0.0125
3,ALLD,Tester,3000310001032,1.65,1.0875,0.075,0.1875,0.025
3,ALLD,Tester,3000310001034,1.45,1.0125,0.0375,0.125,0.0125
3,ALLD,Tester,3000310001036,1.0875,1.2125,0.0625,0.0375,0.0
3,ALLD,Tester,3000310001038,1.425,0.9875,0.025,0.1125,0.0
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001200,2.8,0.8,0.075,0.475,0.025
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001202,2.9,0.7125,0.0625,0.5,0.0375
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001204,2.8875,0.7625,0.0625,0.4875,0.0
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001206,2.9875,0.55,0.0125,0.5,0.0
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001208,2.9625,0.5875,0.025,0.5,0.0125
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001210,2.9,0.65,0.0375,0.4875,0.0125
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001212,2.9125,0.725,0.0625,0.5,0.025
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001214,2.95,0.6375,0.0375,0.5,0.0125
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001216,2.85,0.6625,0.0375,0.475,0.0125
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001218,2.8375,0.9,0.1125,0.5,0.05
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001220,2.9,0.775,0.075,0.5,0.025
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001222,2.9875,0.55,0.0125,0.5,0.0
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001224,2.975,0.6,0.025,0.5,0.0
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001226,2.85,0.7875,0.075,0.4875,0.025
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001228,2.8125,0.75,0.0625,0.475,0.025
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001230,3.0,0.625,0.0375,0.5125,0.0125
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001232,2.9625,0.7125,0.0625,0.5125,0.025
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001234,2.9125,0.725,0.0625,0.5,0.025
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001236,3.0,0.625,0.0375,0.5125,0.0125
3,ALLD,Pavlov (Win-Stay Lose-Shift),3000310001238,3.0125,0.575,0.025,0.5125,0.0125
4,TFT,Tit For Tat,3000410000000,2.7375,2.675,0.775,0.7875,0.6375
4,TFT,Tit For Tat,3000410000002,2.2875,2.2875,0.5125,0.5125,0.25
4,TFT,Tit For Tat,3000410000004,2.025,1.9625,0.325,0.3375,0.0
4,TFT,Tit For Tat,3000410000006,2.3625,2.3,0.6,0.6125,0.4875
4,TFT,Tit For Tat,3000410000008,2.65,2.5875,0.7,0.7125,0.5
4,TFT,Tit For Tat,3000410000010,2.7125,2.525,0.6625,0.7,0.425
4,TFT,Tit For Tat,3000410000012,2.9375,3.0,0.975,0.9625,0.9375
4,TFT,Tit For Tat,3000410000014,2.45,2.45,0.5875,0.5875,0.3125
4,TFT,Tit For Tat,3000410000016,2.225,2.1625,0.525,0.5375,0.4
4,TFT,Tit For Tat,3000410000018,2.4125,2.6625,0.65,0.6,0.3375
4,TFT,Tit For Tat,3000410000020,2.325,2.2625,0.475,0.4875,0.15
4,TFT,Tit For Tat,3000410000022,2.725,2.6,0.675,0.7,0.4
4,TFT,Tit For Tat,3000410000024,2.3625,2.425,0.625,0.6125,0.4625
4,TFT,Tit For Tat,3000410000026,2.625,2.75,0.7,0.675,0.375
4,TFT,Tit For Tat,3000410000028,2.2,2.1375,0.45,0.4625,0.2
4,TFT,Tit For Tat,3000410000030,2.325,2.3875,0.5875,0.575,0.3875
4,TFT,Tit For Tat,3000410000032,2.9125,2.9125,0.9125,0.9125,0.825
4,TFT,Tit For Tat,3000410000034,2.425,2.3625,0.5,0.5125,0.125
4,TFT,Tit For Tat,3000410000036,2.2625,2.2625,0.5375,0.5375,0.35
4,TFT,Tit For Tat,3000410000038,2.0,2.0625,0.3625,0.35,0.0375
4,TFT,Always Defect,3000410000200,1.0375,1.225,0.0625,0.025,0.0
4,TFT,Always Defect,3000410000202,0.9875,1.2375,0.0625,0.0125,0.0
4,TFT,Always Defect,3000410000204,1.15,1.3375,0.1,0.0625,0.0
4,TFT,Always Defect,3000410000206,1.1,1.1625,0.05,0.0375,0.0
4,TFT,Always Defect,3000410000208,1.1875,1.375,0.1125,0.075,0.0
4,TFT,Always Defect,3000410000210,1.0875,1.4,0.1125,0.05,0.0
4,TFT,Always Defect,3000410000212,1.15,1.3375,0.1,0.0625,0.0
4,TFT,Always Defect,3000410000214,1.0625,1.375,0.1125,0.05,0.025
4,TFT,Always Defect,3000410000216,1.0875,1.4,0.1125,0.05,0.0
4,TFT,Always Defect,3000410000218,1.075,1.2,0.0625,0.0375,0.0125
4,TFT,Always Defect,3000410000220,1.0875,1.4,0.1125,0.05,0.0
4,TFT,Always Defect,3000410000222,1.05,1.3625,0.1,0.0375,0.0
4,TFT,Always Defect,3000410000224,1.1375,1.3875,0.1125,0.0625,0.0
4,TFT,Always Defect,3000410000226,1.025,1.275,0.075,0.025,0.0
4,TFT,Always Defect,3000410000228,1.0375,1.225,0.0625,0.025,0.0
4,TFT,Always Defect,3000410000230,1.15,1.525,0.15,0.075,0.0
4,TFT,Always Defect,3000410000232,1.1625,1.2875,0.0875,0.0625,0.0
4,TFT,Always Defect,3000410000234,1.175,1.55,0.1625,0.0875,0.0125
4,TFT,Always Defect,3000410000236,0.9875,1.2375,0.0625,0.0125,0.0
4,TFT,Always Defect,3000410000238,1.0,1.4375,0.125,0.0375,0.025
4,TFT,Grudger,3000410000400,1.1875,1.4375,0.1375,0.0875,0.025
4,TFT,Grudger,3000410000402,1.1875,1.5625,0.1625,0.0875,0.0
4,TFT,Grudger,3000410000404,1.1625,1.475,0.15,0.0875,0.0375
4,TFT,Grudger,3000410000406,1.55,1.6125,0.25,0.2375,0.15
4,TFT,Grudger,3000410000408,1.3375,1.525,0.2125,0.175,0.15
4,TFT,Grudger,3000410000410,1.7125,1.8375,0.3625,0.3375,0.275
4,TFT,Grudger,3000410000412,1.2875,1.4125,0.15,0.125,0.0625
4,TFT,Grudger,3000410000414,1.25,1.25,0.1,0.1,0.05
4,TFT,Grudger,3000410000416,1.375,1.4375,0.175,0.1625,0.1
4,TFT,Grudger,3000410000418,1.5875,1.775,0.3375,0.3,0.275
4,TFT,Grudger,3000410000420,1.3875,1.575,0.2,0.1625,0.0625
4,TFT,Grudger,3000410000422,1.15,1.275,0.0875,0.0625,0.0125
4,TFT,Grudger,3000410000424,1.225,1.6625,0.225,0.1375,0.1
4,TFT,Grudger,3000410000426,1.4125,1.475,0.1875,0.175,0.1
4,TFT,Grudger,3000410000428,1.3,1.4875,0.1875,0.15,0.1125
4,TFT,Grudger,3000410000430,1.4875,1.675,0.2875,0.25,0.225
4,TFT,Grudger,3000410000432,1.2,1.3875,0.1375,0.1,0.0625
4,TFT,Grudger,3000410000434,1.1125,1.55,0.1625,0.075,0.025
4,TFT,Grudger,3000410000436,1.075,1.2,0.0625,0.0375,0.0125
4,TFT,Grudger,3000410000438,1.45,1.7,0.275,0.225,0.175
4,TFT,Joss (0.9),3000410000600,1.7375,1.8625,0.325,0.3,0.1375
4,TFT,Joss (0.9),3000410000602,1.675,1.7375,0.2625,0.25,0.0625
4,TFT,Joss (0.9),3000410000604,1.7,1.7,0.2375,0.2375,0.0125
4,TFT,Joss (0.9),3000410000606,2.0375,2.1625,0.475,0.45,0.2875
4,TFT,Joss (0.9),3000410000608,1.3,1.3,0.1,0.1,0.0
4,TFT,Joss (0.9),3000410000610,2.45,2.3875,0.525,0.5375,0.175
4,TFT,Joss (0.9),3000410000612,1.6,1.725,0.25,0.225,0.05
4,TFT,Joss (0.9),3000410000614,1.6375,1.6375,0.25,0.25,0.1125
4,TFT,Joss (0.9),3000410000616,2.7625,2.6375,0.6875,0.7125,0.4
4,TFT,Joss (0.9),3000410000618,2.3375,2.3375,0.575,0.575,0.3875
4,TFT,Joss (0.9),3000410000620,2.1625,2.35,0.5625,0.525,0.375
4,TFT,Joss (0.9),3000410000622,2.575,2.7,0.6875,0.6625,0.3875
4,TFT,Joss (0.9),3000410000624,2.375,2.5,0.6375,0.6125,0.4375
4,TFT,Joss (0.9),3000410000626,1.2375,1.3625,0.125,0.1,0.0375
4,TFT,Joss (0.9),3000410000628,1.6375,1.8875,0.2875,0.2375,0.025
4,TFT,Joss (0.9),3000410000630,2.025,2.275,0.475,0.425,0.2
4,TFT,Joss (0.9),3000410000632,2.05,1.925,0.35,0.375,0.1
4,TFT,Joss (0.9),3000410000634,1.575,1.6375,0.25,0.2375,0.125
4,TFT,Joss (0.9),3000410000636,2.2875,2.225,0.4375,0.45,0.075
4,TFT,Joss (0.9),3000410000638,1.95,2.075,0.4125,0.3875,0.1875
4,TFT,Random (0.5),3000410000800,2.2,2.2625,0.5125,0.5,0.2875
4,TFT,Random (0.5),3000410000802,2.25,2.4375,0.5625,0.525,0.2875
4,TFT,Random (0.5),3000410000804,2.1375,2.2,0.475,0.4625,0.2375
4,TFT,Random (0.5),3000410000806,2.475,2.2875,0.5375,0.575,0.2875
4,TFT,Random (0.5),3000410000808,2.2,2.325,0.5,0.475,0.2
4,TFT,Random (0.5),3000410000810,2.2375,2.2375,0.475,0.475,0.1875
4,TFT,Random (0.5),3000410000812,2.05,2.05,0.4,0.4,0.15
4,TFT,Random (0.5),3000410000814,2.3,2.3,0.525,0.525,0.275
4,TFT,Random (0.5),3000410000816,2.0625,2.1875,0.4625,0.4375,0.225
4,TFT,Random (0.5),3000410000818,2.2125,2.4,0.575,0.5375,0.3625
4,TFT,Random (0.5),3000410000820,2.25,2.25,0.5,0.5,0.25
4,TFT,Random (0.5),3000410000822,2.1875,2.1875,0.475,0.475,0.2375
4,TFT,Random (0.5),3000410000824,2.25,2.3125,0.525,0.5125,0.275
4,TFT,Random (0.5),3000410000826,2.2,2.325,0.5375,0.5125,0.3125
4,TFT,Random (0.5),3000410000828,2.125,2.3125,0.5,0.4625,0.225
4,TFT,Random (0.5),3000410000830,2.15,2.2125,0.5,0.4875,0.3
4,TFT,Random (0.5),3000410000832,2.3125,2.375,0.5625,0.55,0.325
4,TFT,Random (0.5),3000410000834,2.15,2.025,0.4125,0.4375,0.1875
4,TFT,Random (0.5),3000410000836,2.375,2.5,0.6,0.575,0.325
4,TFT,Random (0.5),3000410000838,2.3,2.05,0.4375,0.4875,0.2125
4,TFT,Tester,3000410001000,1.125,1.3125,0.1,0.0625,0.025
4,TFT,Tester,3000410001002,2.825,2.7,0.7625,0.7875,0.5625
4,TFT,Tester,3000410001004,1.35,1.4125,0.1375,0.125,0.0125
4,TFT,Tester,3000410001006,1.2125,1.4,0.125,0.0875,0.0125
4,TFT,Tester,3000410001008,1.05,1.4875,0.1375,0.05,0.0125
4,TFT,Tester,3000410001010,1.15,1.275,0.0875,0.0625,0.0125
4,TFT,Tester,3000410001012,1.2,1.45,0.1375,0.0875,0.0125
4,TFT,Tester,3000410001014,1.1625,1.475,0.1375,0.075,0.0
4,TFT,Tester,3000410001016,1.025,1.4,0.1125,0.0375,0.0125
4,TFT,Tester,3000410001018,1.225,1.35,0.1125,0.0875,0.0125
4,TFT,Tester,3000410001020,1.0625,1.375,0.1125,0.05,0.025
4,TFT,Tester,3000410001022,1.225,1.4125,0.125,0.0875,0.0
4,TFT,Tester,3000410001024,1.2,1.7,0.2125,0.1125,0.0375
4,TFT,Tester,3000410001026,0.975,1.4125,0.1125,0.025,0.0125
4,TFT,Tester,3000410001028,1.1,1.2875,0.0875,0.05,0.0125
4,TFT,Tester,3000410001030,0.9875,1.3625,0.1,0.025,0.0125
4,TFT,Tester,3000410001032,1.1375,1.5125,0.15,0.075,0.0125
4,TFT,Tester,3000410001034,1.0125,1.45,0.125,0.0375,0.0125
4,TFT,Tester,3000410001036,1.1875,1.3125,0.1,0.075,0.0125
4,TFT,Tester,3000410001038,1.1375,1.2625,0.0875,0.0625,0.025
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001200,2.475,2.475,0.65,0.65,0.475
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001202,2.3,2.4875,0.625,0.5875,0.425
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001204,2.3,2.175,0.4875,0.5125,0.2625
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001206,2.0875,2.0875,0.3875,0.3875,0.075
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001208,2.125,2.25,0.4625,0.4375,0.1625
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001210,2.4875,2.55,0.6875,0.675,0.525
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001212,2.475,2.4125,0.6125,0.625,0.4125
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001214,2.35,2.1625,0.475,0.5125,0.225
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001216,2.15,2.2125,0.4625,0.45,0.1875
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001218,2.425,2.4875,0.65,0.6375,0.475
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001220,2.275,2.525,0.625,0.575,0.4
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001222,2.3125,2.25,0.5125,0.525,0.275
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001224,2.1375,2.1375,0.425,0.425,0.1375
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001226,2.4375,2.4375,0.625,0.625,0.4375
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001228,2.2875,2.4125,0.575,0.55,0.3375
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001230,2.4,2.2125,0.525,0.5625,0.325
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001232,2.6375,2.7,0.775,0.7625,0.6375
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001234,2.0875,2.025,0.3625,0.375,0.05
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001236,2.1625,2.225,0.4625,0.45,0.175
4,TFT,Pavlov (Win-Stay Lose-Shift),3000410001238,2.1875,2.3125,0.525,0.5,0.2875
4,GTFT(0.1),Tit For Tat,3000410000000,2.5375,2.5375,0.6625,0.6625,0.45
4,GTFT(0.1),Tit For Tat,3000410000002,2.475,2.475,0.6,0.6,0.325
4,GTFT(0.1),Tit For Tat,3000410000004,1.9125,2.225,0.4875,0.425,0.3
4,GTFT(0.1),Tit For Tat,3000410000006,2.775,2.775,0.775,0.775,0.55
4,GTFT(0.1),Tit For Tat,3000410000008,2.65,2.5875,0.7,0.7125,0.5
4,GTFT(0.1),Tit For Tat,3000410000010,2.1375,2.2625,0.5375,0.5125,0.375
4,GTFT(0.1),Tit For Tat,3000410000012,2.9,2.9625,0.9375,0.925,0.8625
4,GTFT(0.1),Tit For Tat,3000410000014,2.5125,2.825,0.7875,0.725,0.6
4,GTFT(0.1),Tit For Tat,3000410000016,2.6125,2.6125,0.7375,0.7375,0.6
4,GTFT(0.1),Tit For Tat,3000410000018,2.8625,2.675,0.75,0.7875,0.5375
4,GTFT(0.1),Tit For Tat,3000410000020,2.65,2.8375,0.825,0.7875,0.675
4,GTFT(0.1),Tit For Tat,3000410000022,2.3625,2.3625,0.525,0.525,0.2125
4,GTFT(0.1),Tit For Tat,3000410000024,2.35,2.475,0.575,0.55,0.275
4,GTFT(0.1),Tit For Tat,3000410000026,2.625,2.75,0.7,0.675,0.375
4,GTFT(0.1),Tit For Tat,3000410000028,2.4625,2.5875,0.6125,0.5875,0.275
4,GTFT(0.1),Tit For Tat,3000410000030,2.675,2.8,0.75,0.725,0.475
4,GTFT(0.1),Tit For Tat,3000410000032,2.9125,2.9125,0.9125,0.9125,0.825
4,GTFT(0.1),Tit For Tat,3000410000034,2.5875,2.5875,0.7,0.7,0.5125
4,GTFT(0.1),Tit For Tat,3000410000036,2.6,2.6,0.7,0.7,0.5
4,GTFT(0.1),Tit For Tat,3000410000038,2.65,2.7125,0.6875,0.675,0.3625
4,GTFT(0.1),Always Defect,3000410000200,0.9625,1.525,0.1375,0.025,0.0
4,GTFT(0.1),Always Defect,3000410000202,0.95,1.3875,0.1,0.0125,0.0
4,GTFT(0.1),Always Defect,3000410000204,1.0,1.875,0.2375,0.0625,0.0125
4,GTFT(0.1),Always Defect,3000410000206,1.0375,1.4125,0.1125,0.0375,0.0
4,GTFT(0.1),Always Defect,3000410000208,1.1,1.725,0.2,0.075,0.0
4,GTFT(0.1),Always Defect,3000410000210,1.025,1.65,0.175,0.05,0.0
4,GTFT(0.1),Always Defect,3000410000212,1.1125,1.4875,0.1375,0.0625,0.0
4,GTFT(0.1),Always Defect,3000410000214,1.0375,1.475,0.1375,0.05,0.025
4,GTFT(0.1),Always Defect,3000410000216,0.975,1.7875,0.2125,0.05,0.0125
4,GTFT(0.1),Always Defect,3000410000218,0.9875,1.55,0.15,0.0375,0.0125
4,GTFT(0.1),Always Defect,3000410000220,1.0625,1.5,0.1375,0.05,0.0
4,GTFT(0.1),Always Defect,3000410000222,1.0,1.5,0.1375,0.0375,0.0125
4,GTFT(0.1),Always Defect,3000410000224,1.075,1.6375,0.175,0.0625,0.0
4,GTFT(0.1),Always Defect,3000410000226,0.9125,1.725,0.1875,0.025,0.0
4,GTFT(0.1),Always Defect,3000410000228,0.9125,1.6625,0.175,0.025,0.0125
4,GTFT(0.1),Always Defect,3000410000230,1.05,1.8625,0.2375,0.075,0.0125
4,GTFT(0.1),Always Defect,3000410000232,1.1,1.475,0.1375,0.0625,0.0125
4,GTFT(0.1),Always Defect,3000410000234,1.125,1.75,0.2125,0.0875,0.0125
4,GTFT(0.1),Always Defect,3000410000236,0.875,1.6875,0.175,0.0125,0.0
4,GTFT(0.1),Always Defect,3000410000238,0.9125,1.7875,0.2125,0.0375,0.025
4,GTFT(0.1),Grudger,3000410000400,1.075,1.8875,0.25,0.0875,0.025
4,GTFT(0.1),Grudger,3000410000402,1.075,1.95,0.2625,0.0875,0.0125
4,GTFT(0.1),Grudger,3000410000404,1.0625,1.875,0.25,0.0875,0.0375
4,GTFT(0.1),Grudger,3000410000406,1.5,1.75,0.2875,0.2375,0.1625
4,GTFT(0.1),Grudger,3000410000408,1.275,1.775,0.275,0.175,0.15
4,GTFT(0.1),Grudger,3000410000410,1.65,2.025,0.4125,0.3375,0.2875
4,GTFT(0.1),Grudger,3000410000412,1.2375,2.1125,0.3625,0.1875,0.15
4,GTFT(0.1),Grudger,3000410000414,1.1,1.7875,0.2375,0.1,0.0625
4,GTFT(0.1),Grudger,3000410000416,1.275,1.8375,0.275,0.1625,0.1
4,GTFT(0.1),Grudger,3000410000418,1.5375,1.975,0.3875,0.3,0.275
4,GTFT(0.1),Grudger,3000410000420,1.3,1.925,0.2875,0.1625,0.0625
4,GTFT(0.1),Grudger,3000410000422,1.05,1.675,0.1875,0.0625,0.0125
4,GTFT(0.1),Grudger,3000410000424,1.2,1.7625,0.25,0.1375,0.1
4,GTFT(0.1),Grudger,3000410000426,1.3625,1.675,0.2375,0.175,0.1
4,GTFT(0.1),Grudger,3000410000428,1.1875,1.9375,0.3,0.15,0.1125
4,GTFT(0.1),Grudger,3000410000430,1.4375,1.875,0.3375,0.25,0.225
4,GTFT(0.1),Grudger,3000410000432,1.075,1.825,0.25,0.1,0.075
4,GTFT(0.1),Grudger,3000410000434,1.5625,2.3125,0.4875,0.3375,0.3
4,GTFT(0.1),Grudger,3000410000436,0.975,1.6,0.1625,0.0375,0.0125
4,GTFT(0.1),Grudger,3000410000438,1.325,2.1375,0.3875,0.225,0.1875
4,GTFT(0.1),Joss (0.9),3000410000600,2.325,2.5125,0.6,0.5625,0.325
4,GTFT(0.1),Joss (0.9),3000410000602,2.025,2.275,0.4375,0.3875,0.0875
4,GTFT(0.1),Joss (0.9),3000410000604,1.975,2.225,0.4125,0.3625,0.0625
