seed,regime,i,j,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation,mean_cooperation,mean_payoff
0,fixed,0,7,"Memory-1(0.8213407752983901, 0.059637452419805836, 0.2320927985732748, 0.0, 0.7365260698522108)",3000000004234,2.3,1.55,0.3125,0.4625,0.2375,0.3875,1.9249999999999998
0,fixed,0,7,"Memory-1(0.8213407752983901, 0.059637452419805836, 0.2320927985732748, 0.0, 0.7365260698522108)",3000000004236,2.3125,1.4375,0.2625,0.4375,0.175,0.35,1.875
0,fixed,0,7,"Memory-1(0.8213407752983901, 0.059637452419805836, 0.2320927985732748, 0.0, 0.7365260698522108)",3000000004238,2.0,1.75,0.325,0.375,0.175,0.35,1.875
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005600,1.675,1.7375,0.2875,0.275,0.1375,0.28125,1.70625
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005602,2.0,1.5,0.25,0.35,0.15,0.3,1.75
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005604,1.9375,1.5625,0.25,0.325,0.1125,0.2875,1.75
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005606,1.6625,1.7875,0.3125,0.2875,0.175,0.3,1.725
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005608,1.9375,1.6875,0.3,0.35,0.1625,0.32499999999999996,1.8125
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005610,1.7125,1.8375,0.325,0.3,0.1625,0.3125,1.775
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005612,1.9125,1.6,0.25,0.3125,0.0875,0.28125,1.75625
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005614,1.6375,1.7,0.25,0.2375,0.0625,0.24375,1.66875
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005616,1.825,1.7,0.2875,0.3125,0.1375,0.3,1.7625
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005618,1.5875,1.9,0.3375,0.275,0.175,0.30625,1.74375
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005620,1.875,1.8125,0.3375,0.35,0.1875,0.34375,1.84375
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005622,1.9125,1.6,0.2875,0.35,0.2,0.31875,1.75625
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005624,1.5875,1.9,0.3125,0.25,0.1,0.28125,1.74375
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005626,1.6875,1.6875,0.2625,0.2625,0.1,0.2625,1.6875
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005628,1.825,1.5125,0.2375,0.3,0.1375,0.26875,1.66875
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005630,1.9875,1.6125,0.275,0.35,0.1375,0.3125,1.8
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005632,1.425,2.05,0.35,0.225,0.125,0.2875,1.7374999999999998
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005634,1.925,1.7375,0.325,0.3625,0.2,0.34375,1.83125
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005636,1.5625,2.0,0.35,0.2625,0.1375,0.30625,1.78125
0,fixed,0,8,"Memory-1(0.8351795923028793, 0.025838405751856756, 0.0, 0.0, 0.4876203544483017)",3000000005638,1.95,1.7625,0.3375,0.375,0.2125,0.35625,1.85625
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007200,1.8875,1.7625,0.3125,0.3375,0.15,0.325,1.825
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007202,2.075,1.5125,0.225,0.3375,0.05,0.28125,1.7937500000000002
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007204,1.8,1.675,0.2625,0.2875,0.0875,0.275,1.7375
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007206,2.0375,1.4125,0.225,0.35,0.1375,0.2875,1.725
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007208,1.625,1.6875,0.2625,0.25,0.1125,0.25625,1.65625
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007210,1.8625,1.55,0.2375,0.3,0.1,0.26875,1.70625
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007212,1.6625,1.9125,0.3375,0.2875,0.15,0.3125,1.7875
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007214,1.85,1.725,0.3,0.325,0.15,0.3125,1.7875
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007216,1.575,1.825,0.2875,0.2375,0.0875,0.26249999999999996,1.7
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007218,1.6625,1.85,0.3,0.2625,0.0875,0.28125,1.75625
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007220,1.775,1.775,0.3,0.3,0.125,0.3,1.775
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007222,1.9375,1.75,0.3125,0.35,0.15,0.33125,1.84375
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007224,1.8,1.8,0.325,0.325,0.175,0.325,1.8
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007226,2.1,1.4125,0.225,0.3625,0.125,0.29375,1.75625
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007228,1.8875,1.7,0.275,0.3125,0.0875,0.29375,1.79375
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007230,1.7625,1.7625,0.3,0.3,0.1375,0.3,1.7625
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007232,1.6125,1.925,0.3375,0.275,0.15,0.30625,1.76875
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007234,1.7375,1.8625,0.35,0.325,0.2125,0.3375,1.8
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007236,1.825,1.7625,0.3,0.3125,0.125,0.30625,1.79375
0,fixed,0,9,"Memory-1(0.8398073473297147, 0.18585138876164087, 0.0, 0.0, 0.5029512935082062)",3000000007238,1.6375,1.8875,0.325,0.275,0.1375,0.30000000000000004,1.7625
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009000,1.6875,1.875,0.3375,0.3,0.175,0.31875,1.78125
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009002,1.7875,1.725,0.3,0.3125,0.1625,0.30625,1.75625
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009004,1.775,1.7125,0.3,0.3125,0.175,0.30625,1.74375
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009006,2.1875,1.5,0.2625,0.4,0.15,0.33125000000000004,1.84375
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009008,1.675,1.8625,0.325,0.2875,0.15,0.30625,1.76875
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009010,2.1375,1.5125,0.2625,0.3875,0.15,0.325,1.8250000000000002
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009012,1.725,1.9125,0.35,0.3125,0.175,0.33125,1.81875
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009014,1.775,1.775,0.3,0.3,0.125,0.3,1.775
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009016,1.9625,1.525,0.2375,0.325,0.1,0.28125,1.74375
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009018,1.8875,1.7625,0.3125,0.3375,0.15,0.325,1.825
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009020,1.9125,1.725,0.3125,0.35,0.175,0.33125,1.81875
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009022,2.075,1.5125,0.25,0.3625,0.125,0.30625,1.7937500000000002
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009024,1.75,1.75,0.275,0.275,0.075,0.275,1.75
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009026,2.025,1.525,0.25,0.35,0.125,0.3,1.775
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009028,1.5875,1.9625,0.325,0.25,0.0875,0.2875,1.775
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009030,1.9,1.7125,0.3,0.3375,0.15,0.31875,1.80625
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009032,1.6875,1.8125,0.325,0.3,0.1875,0.3125,1.75
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009034,1.8625,1.55,0.2375,0.3,0.1,0.26875,1.70625
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009036,1.825,1.825,0.3375,0.3375,0.1875,0.3375,1.825
0,fixed,0,10,"Memory-1(0.915672292159338, 0.0, 0.017043099342392523, 0.06368291832319108, 0.5559969054080164)",3000000009038,1.8375,1.775,0.3375,0.35,0.225,0.34375,1.80625
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011000,1.975,1.725,0.325,0.375,0.2,0.35,1.85
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011002,2.3,1.4875,0.2875,0.45,0.2125,0.36875,1.8937499999999998
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011004,1.975,1.6,0.275,0.35,0.15,0.3125,1.7875
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011006,1.975,1.6,0.2875,0.3625,0.1875,0.32499999999999996,1.7875
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011008,1.8125,1.875,0.35,0.3375,0.1875,0.34375,1.84375
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011010,1.9,1.8375,0.35,0.3625,0.2,0.35624999999999996,1.86875
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011012,1.7875,1.6625,0.2875,0.3125,0.175,0.3,1.725
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011014,2.0125,1.6375,0.3,0.375,0.1875,0.3375,1.8250000000000002
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011016,1.775,1.8375,0.3375,0.325,0.1875,0.33125000000000004,1.80625
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011018,2.0625,1.625,0.3,0.3875,0.1875,0.34375,1.84375
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011020,1.8,1.8625,0.3375,0.325,0.1625,0.33125000000000004,1.83125
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011022,2.0875,1.525,0.275,0.3875,0.1875,0.33125000000000004,1.80625
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011024,1.9625,1.775,0.3375,0.375,0.2,0.35625,1.86875
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011026,1.7875,1.7875,0.3125,0.3125,0.15,0.3125,1.7875
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011028,1.9875,1.675,0.2875,0.35,0.125,0.31875,1.83125
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011030,2.05,1.6125,0.3,0.3875,0.2,0.34375,1.8312499999999998
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011032,2.0,1.625,0.3,0.375,0.2,0.3375,1.8125
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011034,1.875,1.75,0.3375,0.3625,0.2375,0.35,1.8125
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011036,1.9875,1.55,0.2625,0.35,0.15,0.30625,1.76875
0,fixed,0,11,"Memory-1(0.7146166141441549, 0.0, 0.015312273457591825, 0.0, 0.6570519977765563)",3000000011038,2.0875,1.5875,0.2875,0.3875,0.175,0.3375,1.8375
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013200,1.825,1.7,0.2875,0.3125,0.1375,0.3,1.7625
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013202,1.9875,1.6125,0.2875,0.3625,0.175,0.32499999999999996,1.8
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013204,1.7,1.7625,0.2875,0.275,0.1125,0.28125,1.73125
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013206,1.9875,1.675,0.3125,0.375,0.2,0.34375,1.83125
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013208,1.7875,1.6,0.2375,0.275,0.075,0.25625,1.69375
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013210,2.125,1.4375,0.2375,0.375,0.1375,0.30625,1.78125
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013212,1.85,1.725,0.3,0.325,0.15,0.3125,1.7875
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013214,1.65,1.8375,0.2875,0.25,0.0625,0.26875,1.74375
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013216,1.8875,1.825,0.3375,0.35,0.175,0.34375,1.85625
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013218,1.95,1.575,0.25,0.325,0.1,0.2875,1.7625
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013220,1.5625,1.9375,0.3125,0.2375,0.075,0.275,1.75
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013222,1.8375,1.65,0.275,0.3125,0.1375,0.29375,1.74375
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013224,2.325,1.2625,0.2125,0.425,0.1625,0.31875,1.7937500000000002
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013226,1.775,1.775,0.3,0.3,0.125,0.3,1.775
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013228,1.8,1.8625,0.3375,0.325,0.1625,0.33125000000000004,1.83125
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013230,1.875,1.75,0.3125,0.3375,0.1625,0.325,1.8125
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013232,1.8875,1.7,0.3,0.3375,0.1625,0.31875,1.79375
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013234,1.65,1.9625,0.35,0.2875,0.15,0.31875,1.80625
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013236,1.8625,1.8,0.3375,0.35,0.2,0.34375,1.83125
0,fixed,0,12,"Memory-1(0.821502448467765, 0.07461631275589874, 0.055815541842205815, 0.0, 0.5125875886260138)",3000000013238,2.1875,1.5625,0.2875,0.4125,0.175,0.35,1.875
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015600,1.9625,1.525,0.2375,0.325,0.1,0.28125,1.74375
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015602,1.7125,1.775,0.2875,0.275,0.1,0.28125,1.74375
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015604,2.3125,1.375,0.2375,0.425,0.15,0.33125,1.84375
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015606,1.8625,1.675,0.275,0.3125,0.1125,0.29375,1.76875
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015608,1.7375,1.7375,0.3,0.3,0.1625,0.3,1.7375
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015610,1.9125,1.725,0.3125,0.35,0.175,0.33125,1.81875
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015612,2.0875,1.525,0.25,0.3625,0.1125,0.30625,1.80625
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015614,1.9,1.65,0.2625,0.3125,0.0875,0.2875,1.775
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015616,1.9875,1.7375,0.325,0.375,0.1875,0.35,1.8625
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015618,1.725,1.725,0.2875,0.2875,0.1375,0.2875,1.725
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015620,1.975,1.6,0.2625,0.3375,0.1125,0.30000000000000004,1.7875
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015622,2.0625,1.75,0.325,0.3875,0.1625,0.35625,1.90625
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015624,1.7125,1.775,0.3,0.2875,0.1375,0.29374999999999996,1.74375
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015626,1.6125,1.8,0.3,0.2625,0.1375,0.28125,1.70625
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015628,1.6375,1.825,0.3,0.2625,0.1125,0.28125,1.73125
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015630,1.6625,1.85,0.3375,0.3,0.2,0.31875,1.75625
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015632,1.6625,1.9125,0.3375,0.2875,0.15,0.3125,1.7875
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015634,1.7875,1.725,0.3,0.3125,0.1625,0.30625,1.75625
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015636,2.0625,1.625,0.2875,0.375,0.15,0.33125,1.84375
0,fixed,0,13,"Memory-1(0.805840626490829, 0.07527509318780594, 0.16272136366612697, 0.022396646708657878, 0.4516875215620818)",3000000015638,1.925,1.6125,0.2625,0.325,0.1125,0.29375,1.76875
0,fixed,0,14,"Memory-1(0.9105731178061742, 0.0, 0.1582205967519056, 0.06765960295732501, 0.5984724141325976)",3000000018200,1.9625,1.65,0.2875,0.35,0.15,0.31875,1.80625
0,fixed,0,14,"Memory-1(0.9105731178061742, 0.0, 0.1582205967519056, 0.06765960295732501, 0.5984724141325976)",3000000018202,1.7875,1.975,0.375,0.3375,0.1875,0.35625,1.88125
